Place_Id,Place_Name,User_Id,Place_Ratings
347,Taman Pandanaran,84,5
347,Taman Pandanaran,87,4
347,Taman Pandanaran,96,4
347,Taman Pandanaran,101,5
347,Taman Pandanaran,132,1
347,Taman Pandanaran,139,5
347,Taman Pandanaran,153,1
347,Taman Pandanaran,155,2
347,Taman Pandanaran,158,1
347,Taman Pandanaran,158,5
347,Taman Pandanaran,163,5
347,Taman Pandanaran,167,4
347,Taman Pandanaran,204,5
347,Taman Pandanaran,214,1
347,Taman Pandanaran,222,2
347,Taman Pandanaran,223,2
347,Taman Pandanaran,241,1
347,Taman Pandanaran,241,2
347,Taman Pandanaran,242,5
347,Taman Pandanaran,242,1
347,Taman Pandanaran,250,2
347,Taman Pandanaran,254,3
347,Taman Pandanaran,271,4
347,Taman Pandanaran,272,1
347,Taman Pandanaran,283,4
348,Pura Giri Natha,4,5
348,Pura Giri Natha,6,2
348,Pura Giri Natha,15,2
348,Pura Giri Natha,22,4
348,Pura Giri Natha,23,5
348,Pura Giri Natha,53,2
348,Pura Giri Natha,58,3
348,Pura Giri Natha,82,5
348,Pura Giri Natha,85,1
348,Pura Giri Natha,88,3
348,Pura Giri Natha,106,2
348,Pura Giri Natha,107,2
348,Pura Giri Natha,121,5
348,Pura Giri Natha,128,1
348,Pura Giri Natha,134,1
348,Pura Giri Natha,159,3
348,Pura Giri Natha,164,2
348,Pura Giri Natha,169,3
348,Pura Giri Natha,186,4
348,Pura Giri Natha,194,1
348,Pura Giri Natha,202,4
348,Pura Giri Natha,204,3
348,Pura Giri Natha,231,3
348,Pura Giri Natha,240,3
348,Pura Giri Natha,246,5
348,Pura Giri Natha,263,5
348,Pura Giri Natha,274,4
349,Wisata Mangrove Tapak,20,2
349,Wisata Mangrove Tapak,38,4
349,Wisata Mangrove Tapak,40,2
349,Wisata Mangrove Tapak,49,5
349,Wisata Mangrove Tapak,80,1
349,Wisata Mangrove Tapak,93,5
349,Wisata Mangrove Tapak,104,3
349,Wisata Mangrove Tapak,118,4
349,Wisata Mangrove Tapak,126,5
349,Wisata Mangrove Tapak,142,2
349,Wisata Mangrove Tapak,169,2
349,Wisata Mangrove Tapak,215,2
349,Wisata Mangrove Tapak,239,3
349,Wisata Mangrove Tapak,239,1
349,Wisata Mangrove Tapak,244,1
349,Wisata Mangrove Tapak,254,5
349,Wisata Mangrove Tapak,264,1
349,Wisata Mangrove Tapak,288,1
350,Pantai Cipta,74,4
350,Pantai Cipta,96,2
350,Pantai Cipta,99,4
350,Pantai Cipta,124,2
350,Pantai Cipta,132,3
350,Pantai Cipta,137,4
350,Pantai Cipta,149,3
350,Pantai Cipta,157,3
350,Pantai Cipta,157,3
350,Pantai Cipta,170,5
350,Pantai Cipta,176,4
350,Pantai Cipta,179,2
350,Pantai Cipta,182,4
350,Pantai Cipta,233,5
350,Pantai Cipta,238,3
350,Pantai Cipta,248,2
350,Pantai Cipta,248,4
350,Pantai Cipta,298,4
351,Old City 3D Trick Art Museum,41,2
351,Old City 3D Trick Art Museum,85,1
351,Old City 3D Trick Art Museum,86,2
351,Old City 3D Trick Art Museum,104,4
351,Old City 3D Trick Art Museum,111,2
351,Old City 3D Trick Art Museum,112,5
351,Old City 3D Trick Art Museum,143,5
351,Old City 3D Trick Art Museum,144,3
351,Old City 3D Trick Art Museum,146,2
351,Old City 3D Trick Art Museum,156,4
351,Old City 3D Trick Art Museum,167,4
351,Old City 3D Trick Art Museum,179,4
351,Old City 3D Trick Art Museum,203,4
351,Old City 3D Trick Art Museum,203,2
351,Old City 3D Trick Art Museum,214,3
351,Old City 3D Trick Art Museum,216,2
351,Old City 3D Trick Art Museum,240,4
351,Old City 3D Trick Art Museum,249,5
351,Old City 3D Trick Art Museum,264,2
351,Old City 3D Trick Art Museum,283,4
351,Old City 3D Trick Art Museum,296,5
352,GPIB Immanuel Semarang (Gereja Blenduk),25,2
352,GPIB Immanuel Semarang (Gereja Blenduk),52,1
352,GPIB Immanuel Semarang (Gereja Blenduk),58,5
352,GPIB Immanuel Semarang (Gereja Blenduk),69,3
352,GPIB Immanuel Semarang (Gereja Blenduk),69,1
352,GPIB Immanuel Semarang (Gereja Blenduk),69,4
352,GPIB Immanuel Semarang (Gereja Blenduk),76,4
352,GPIB Immanuel Semarang (Gereja Blenduk),102,2
352,GPIB Immanuel Semarang (Gereja Blenduk),109,5
352,GPIB Immanuel Semarang (Gereja Blenduk),118,2
352,GPIB Immanuel Semarang (Gereja Blenduk),120,4
352,GPIB Immanuel Semarang (Gereja Blenduk),122,5
352,GPIB Immanuel Semarang (Gereja Blenduk),149,3
352,GPIB Immanuel Semarang (Gereja Blenduk),173,2
352,GPIB Immanuel Semarang (Gereja Blenduk),195,2
352,GPIB Immanuel Semarang (Gereja Blenduk),196,5
352,GPIB Immanuel Semarang (Gereja Blenduk),201,2
352,GPIB Immanuel Semarang (Gereja Blenduk),231,2
352,GPIB Immanuel Semarang (Gereja Blenduk),238,4
352,GPIB Immanuel Semarang (Gereja Blenduk),269,5
352,GPIB Immanuel Semarang (Gereja Blenduk),282,2
352,GPIB Immanuel Semarang (Gereja Blenduk),282,4
353,Taman Srigunting,28,5
353,Taman Srigunting,59,4
353,Taman Srigunting,64,1
353,Taman Srigunting,73,2
353,Taman Srigunting,88,1
353,Taman Srigunting,102,3
353,Taman Srigunting,105,3
353,Taman Srigunting,134,4
353,Taman Srigunting,142,3
353,Taman Srigunting,142,4
353,Taman Srigunting,185,3
353,Taman Srigunting,201,5
353,Taman Srigunting,230,5
353,Taman Srigunting,242,5
353,Taman Srigunting,249,4
353,Taman Srigunting,286,4
353,Taman Srigunting,290,3
353,Taman Srigunting,294,3
354,Semarang Contemporary Art Gallery,36,3
354,Semarang Contemporary Art Gallery,38,5
354,Semarang Contemporary Art Gallery,64,5
354,Semarang Contemporary Art Gallery,67,1
354,Semarang Contemporary Art Gallery,87,3
354,Semarang Contemporary Art Gallery,106,1
354,Semarang Contemporary Art Gallery,113,4
354,Semarang Contemporary Art Gallery,118,1
354,Semarang Contemporary Art Gallery,130,4
354,Semarang Contemporary Art Gallery,136,3
354,Semarang Contemporary Art Gallery,161,4
354,Semarang Contemporary Art Gallery,162,4
354,Semarang Contemporary Art Gallery,164,3
354,Semarang Contemporary Art Gallery,192,1
354,Semarang Contemporary Art Gallery,201,1
354,Semarang Contemporary Art Gallery,224,5
354,Semarang Contemporary Art Gallery,249,1
354,Semarang Contemporary Art Gallery,250,2
354,Semarang Contemporary Art Gallery,258,5
355,Umbul Sidomukti,11,4
355,Umbul Sidomukti,15,5
355,Umbul Sidomukti,44,3
355,Umbul Sidomukti,51,4
355,Umbul Sidomukti,75,3
355,Umbul Sidomukti,80,3
355,Umbul Sidomukti,88,3
355,Umbul Sidomukti,95,4
355,Umbul Sidomukti,110,1
355,Umbul Sidomukti,112,3
355,Umbul Sidomukti,141,3
355,Umbul Sidomukti,143,1
355,Umbul Sidomukti,159,1
355,Umbul Sidomukti,161,3
355,Umbul Sidomukti,161,5
355,Umbul Sidomukti,166,5
355,Umbul Sidomukti,170,1
355,Umbul Sidomukti,179,2
355,Umbul Sidomukti,182,1
355,Umbul Sidomukti,192,5
355,Umbul Sidomukti,195,2
355,Umbul Sidomukti,200,2
355,Umbul Sidomukti,216,4
355,Umbul Sidomukti,231,5
355,Umbul Sidomukti,240,3
355,Umbul Sidomukti,247,5
355,Umbul Sidomukti,254,4
355,Umbul Sidomukti,269,3
355,Umbul Sidomukti,274,1
355,Umbul Sidomukti,277,2
356,Saloka Theme Park,26,3
356,Saloka Theme Park,39,4
356,Saloka Theme Park,76,3
356,Saloka Theme Park,98,2
356,Saloka Theme Park,99,2
356,Saloka Theme Park,129,5
356,Saloka Theme Park,136,1
356,Saloka Theme Park,144,3
356,Saloka Theme Park,168,5
356,Saloka Theme Park,189,4
356,Saloka Theme Park,193,2
356,Saloka Theme Park,198,2
356,Saloka Theme Park,211,1
356,Saloka Theme Park,218,2
356,Saloka Theme Park,239,5
356,Saloka Theme Park,276,4
356,Saloka Theme Park,282,1
357,Wisata Alam Wana Wisata Penggaron,15,3
357,Wisata Alam Wana Wisata Penggaron,18,4
357,Wisata Alam Wana Wisata Penggaron,28,3
357,Wisata Alam Wana Wisata Penggaron,32,2
357,Wisata Alam Wana Wisata Penggaron,48,2
357,Wisata Alam Wana Wisata Penggaron,51,5
357,Wisata Alam Wana Wisata Penggaron,68,2
357,Wisata Alam Wana Wisata Penggaron,88,2
357,Wisata Alam Wana Wisata Penggaron,89,2
357,Wisata Alam Wana Wisata Penggaron,122,1
357,Wisata Alam Wana Wisata Penggaron,133,5
357,Wisata Alam Wana Wisata Penggaron,138,5
357,Wisata Alam Wana Wisata Penggaron,160,2
357,Wisata Alam Wana Wisata Penggaron,168,1
357,Wisata Alam Wana Wisata Penggaron,170,2
357,Wisata Alam Wana Wisata Penggaron,216,4
357,Wisata Alam Wana Wisata Penggaron,219,3
357,Wisata Alam Wana Wisata Penggaron,221,3
357,Wisata Alam Wana Wisata Penggaron,253,4
357,Wisata Alam Wana Wisata Penggaron,262,4
357,Wisata Alam Wana Wisata Penggaron,266,5
357,Wisata Alam Wana Wisata Penggaron,285,5
357,Wisata Alam Wana Wisata Penggaron,289,5
358,Masjid Kapal Semarang,28,4
358,Masjid Kapal Semarang,40,2
358,Masjid Kapal Semarang,50,4
358,Masjid Kapal Semarang,93,4
358,Masjid Kapal Semarang,109,3
358,Masjid Kapal Semarang,128,4
358,Masjid Kapal Semarang,135,3
358,Masjid Kapal Semarang,151,5
358,Masjid Kapal Semarang,166,2
358,Masjid Kapal Semarang,191,3
358,Masjid Kapal Semarang,193,4
358,Masjid Kapal Semarang,209,4
358,Masjid Kapal Semarang,219,2
358,Masjid Kapal Semarang,223,4
358,Masjid Kapal Semarang,278,2
358,Masjid Kapal Semarang,288,5
358,Masjid Kapal Semarang,298,1
359,Taman Bunga Celosia,6,2
359,Taman Bunga Celosia,16,5
359,Taman Bunga Celosia,28,3
359,Taman Bunga Celosia,32,3
359,Taman Bunga Celosia,45,2
359,Taman Bunga Celosia,62,5
359,Taman Bunga Celosia,63,1
359,Taman Bunga Celosia,64,4
359,Taman Bunga Celosia,73,2
359,Taman Bunga Celosia,73,2
359,Taman Bunga Celosia,75,4
359,Taman Bunga Celosia,116,3
359,Taman Bunga Celosia,122,4
359,Taman Bunga Celosia,138,2
359,Taman Bunga Celosia,147,3
359,Taman Bunga Celosia,179,4
359,Taman Bunga Celosia,188,4
359,Taman Bunga Celosia,248,5
359,Taman Bunga Celosia,253,3
359,Taman Bunga Celosia,272,1
359,Taman Bunga Celosia,278,2
360,Air Terjun Kali Pancur,15,3
360,Air Terjun Kali Pancur,20,2
360,Air Terjun Kali Pancur,39,4
360,Air Terjun Kali Pancur,39,3
360,Air Terjun Kali Pancur,46,4
360,Air Terjun Kali Pancur,61,4
360,Air Terjun Kali Pancur,61,3
360,Air Terjun Kali Pancur,64,1
360,Air Terjun Kali Pancur,81,5
360,Air Terjun Kali Pancur,84,4
360,Air Terjun Kali Pancur,117,1
360,Air Terjun Kali Pancur,134,4
360,Air Terjun Kali Pancur,157,1
360,Air Terjun Kali Pancur,166,2
360,Air Terjun Kali Pancur,202,5
360,Air Terjun Kali Pancur,212,1
360,Air Terjun Kali Pancur,216,4
360,Air Terjun Kali Pancur,239,2
360,Air Terjun Kali Pancur,246,3
360,Air Terjun Kali Pancur,252,3
360,Air Terjun Kali Pancur,266,4
360,Air Terjun Kali Pancur,274,1
360,Air Terjun Kali Pancur,284,3
360,Air Terjun Kali Pancur,295,3
361,Wisata Kampung Krisan Clapar,54,1
361,Wisata Kampung Krisan Clapar,61,5
361,Wisata Kampung Krisan Clapar,86,5
361,Wisata Kampung Krisan Clapar,88,3
361,Wisata Kampung Krisan Clapar,101,1
361,Wisata Kampung Krisan Clapar,108,4
361,Wisata Kampung Krisan Clapar,135,1
361,Wisata Kampung Krisan Clapar,159,3
361,Wisata Kampung Krisan Clapar,186,2
361,Wisata Kampung Krisan Clapar,201,1
361,Wisata Kampung Krisan Clapar,202,5
361,Wisata Kampung Krisan Clapar,225,3
361,Wisata Kampung Krisan Clapar,229,5
361,Wisata Kampung Krisan Clapar,231,1
361,Wisata Kampung Krisan Clapar,235,2
361,Wisata Kampung Krisan Clapar,254,3
361,Wisata Kampung Krisan Clapar,281,1
361,Wisata Kampung Krisan Clapar,282,2
362,Danau Rawa Pening,14,2
362,Danau Rawa Pening,21,2
362,Danau Rawa Pening,32,5
362,Danau Rawa Pening,39,3
362,Danau Rawa Pening,56,2
362,Danau Rawa Pening,86,2
362,Danau Rawa Pening,105,3
362,Danau Rawa Pening,121,1
362,Danau Rawa Pening,136,4
362,Danau Rawa Pening,139,3
362,Danau Rawa Pening,151,5
362,Danau Rawa Pening,167,2
362,Danau Rawa Pening,169,5
362,Danau Rawa Pening,217,4
362,Danau Rawa Pening,276,4
363,Pantai Maron,41,2
363,Pantai Maron,54,1
363,Pantai Maron,64,3
363,Pantai Maron,71,4
363,Pantai Maron,73,1
363,Pantai Maron,76,3
363,Pantai Maron,135,4
363,Pantai Maron,143,4
363,Pantai Maron,146,1
363,Pantai Maron,147,5
363,Pantai Maron,164,3
363,Pantai Maron,169,5
363,Pantai Maron,186,5
363,Pantai Maron,199,1
363,Pantai Maron,206,3
363,Pantai Maron,216,4
363,Pantai Maron,217,3
363,Pantai Maron,220,1
363,Pantai Maron,254,4
363,Pantai Maron,261,3
363,Pantai Maron,262,2
363,Pantai Maron,264,3
363,Pantai Maron,300,1
364,Water Blaster Bukit Candi Golf,28,3
364,Water Blaster Bukit Candi Golf,38,3
364,Water Blaster Bukit Candi Golf,66,5
364,Water Blaster Bukit Candi Golf,71,3
364,Water Blaster Bukit Candi Golf,72,2
364,Water Blaster Bukit Candi Golf,80,2
364,Water Blaster Bukit Candi Golf,100,3
364,Water Blaster Bukit Candi Golf,132,2
364,Water Blaster Bukit Candi Golf,139,4
364,Water Blaster Bukit Candi Golf,167,1
364,Water Blaster Bukit Candi Golf,192,5
364,Water Blaster Bukit Candi Golf,195,1
364,Water Blaster Bukit Candi Golf,208,4
364,Water Blaster Bukit Candi Golf,209,5
364,Water Blaster Bukit Candi Golf,226,5
364,Water Blaster Bukit Candi Golf,228,5
364,Water Blaster Bukit Candi Golf,240,2
364,Water Blaster Bukit Candi Golf,275,2
365,Waduk Jatibarang,15,5
365,Waduk Jatibarang,38,5
365,Waduk Jatibarang,45,2
365,Waduk Jatibarang,65,3
365,Waduk Jatibarang,71,2
365,Waduk Jatibarang,71,4
365,Waduk Jatibarang,103,5
365,Waduk Jatibarang,106,2
365,Waduk Jatibarang,109,2
365,Waduk Jatibarang,113,1
365,Waduk Jatibarang,122,4
365,Waduk Jatibarang,193,1
365,Waduk Jatibarang,198,4
365,Waduk Jatibarang,202,3
365,Waduk Jatibarang,204,5
365,Waduk Jatibarang,257,5
365,Waduk Jatibarang,261,2
365,Waduk Jatibarang,276,2
365,Waduk Jatibarang,289,2
366,Tirto Argo Siwarak,22,2
366,Tirto Argo Siwarak,37,2
366,Tirto Argo Siwarak,39,4
366,Tirto Argo Siwarak,43,2
366,Tirto Argo Siwarak,52,4
366,Tirto Argo Siwarak,61,5
366,Tirto Argo Siwarak,63,2
366,Tirto Argo Siwarak,66,1
366,Tirto Argo Siwarak,76,2
366,Tirto Argo Siwarak,97,5
366,Tirto Argo Siwarak,104,3
366,Tirto Argo Siwarak,105,4
366,Tirto Argo Siwarak,116,2
366,Tirto Argo Siwarak,121,3
366,Tirto Argo Siwarak,129,2
366,Tirto Argo Siwarak,141,5
366,Tirto Argo Siwarak,142,2
366,Tirto Argo Siwarak,142,1
366,Tirto Argo Siwarak,162,4
366,Tirto Argo Siwarak,182,5
366,Tirto Argo Siwarak,184,5
366,Tirto Argo Siwarak,193,1
366,Tirto Argo Siwarak,201,4
366,Tirto Argo Siwarak,229,2
366,Tirto Argo Siwarak,244,5
366,Tirto Argo Siwarak,254,1
366,Tirto Argo Siwarak,266,4
366,Tirto Argo Siwarak,275,1
366,Tirto Argo Siwarak,276,2
366,Tirto Argo Siwarak,281,3
366,Tirto Argo Siwarak,282,2
367,Wisata Lereng Kelir,2,2
367,Wisata Lereng Kelir,15,5
367,Wisata Lereng Kelir,32,3
367,Wisata Lereng Kelir,37,3
367,Wisata Lereng Kelir,63,2
367,Wisata Lereng Kelir,64,2
367,Wisata Lereng Kelir,73,3
367,Wisata Lereng Kelir,76,1
367,Wisata Lereng Kelir,93,1
367,Wisata Lereng Kelir,97,4
367,Wisata Lereng Kelir,104,2
367,Wisata Lereng Kelir,108,3
367,Wisata Lereng Kelir,114,2
367,Wisata Lereng Kelir,132,5
367,Wisata Lereng Kelir,144,5
367,Wisata Lereng Kelir,160,1
367,Wisata Lereng Kelir,162,2
367,Wisata Lereng Kelir,165,4
367,Wisata Lereng Kelir,173,4
367,Wisata Lereng Kelir,173,2
367,Wisata Lereng Kelir,175,4
367,Wisata Lereng Kelir,186,5
367,Wisata Lereng Kelir,194,5
367,Wisata Lereng Kelir,204,5
367,Wisata Lereng Kelir,205,5
367,Wisata Lereng Kelir,231,4
367,Wisata Lereng Kelir,232,5
367,Wisata Lereng Kelir,240,4
367,Wisata Lereng Kelir,264,3
367,Wisata Lereng Kelir,266,4
367,Wisata Lereng Kelir,289,2
368,Kampoeng Rawa,5,3
368,Kampoeng Rawa,8,2
368,Kampoeng Rawa,14,3
368,Kampoeng Rawa,25,3
368,Kampoeng Rawa,44,4
368,Kampoeng Rawa,49,1
368,Kampoeng Rawa,65,4
368,Kampoeng Rawa,78,4
368,Kampoeng Rawa,82,4
368,Kampoeng Rawa,84,2
368,Kampoeng Rawa,107,2
368,Kampoeng Rawa,117,2
368,Kampoeng Rawa,130,5
368,Kampoeng Rawa,132,3
368,Kampoeng Rawa,135,3
368,Kampoeng Rawa,135,5
368,Kampoeng Rawa,144,3
368,Kampoeng Rawa,144,4
368,Kampoeng Rawa,157,5
368,Kampoeng Rawa,170,2
368,Kampoeng Rawa,178,4
368,Kampoeng Rawa,187,3
368,Kampoeng Rawa,191,1
368,Kampoeng Rawa,197,3
368,Kampoeng Rawa,199,4
368,Kampoeng Rawa,249,3
368,Kampoeng Rawa,258,1
368,Kampoeng Rawa,258,1
368,Kampoeng Rawa,278,2
368,Kampoeng Rawa,281,5
368,Kampoeng Rawa,283,3
369,Monumen Palagan Ambarawa,12,5
369,Monumen Palagan Ambarawa,15,4
369,Monumen Palagan Ambarawa,26,3
369,Monumen Palagan Ambarawa,27,4
369,Monumen Palagan Ambarawa,33,3
369,Monumen Palagan Ambarawa,54,2
369,Monumen Palagan Ambarawa,56,2
369,Monumen Palagan Ambarawa,59,1
369,Monumen Palagan Ambarawa,95,2
369,Monumen Palagan Ambarawa,115,4
369,Monumen Palagan Ambarawa,117,4
369,Monumen Palagan Ambarawa,126,4
369,Monumen Palagan Ambarawa,126,3
369,Monumen Palagan Ambarawa,131,2
369,Monumen Palagan Ambarawa,145,2
369,Monumen Palagan Ambarawa,150,2
369,Monumen Palagan Ambarawa,152,3
369,Monumen Palagan Ambarawa,160,1
369,Monumen Palagan Ambarawa,170,4
369,Monumen Palagan Ambarawa,177,2
369,Monumen Palagan Ambarawa,184,3
369,Monumen Palagan Ambarawa,193,4
369,Monumen Palagan Ambarawa,194,4
369,Monumen Palagan Ambarawa,202,5
369,Monumen Palagan Ambarawa,220,3
369,Monumen Palagan Ambarawa,232,1
369,Monumen Palagan Ambarawa,250,4
369,Monumen Palagan Ambarawa,250,3
369,Monumen Palagan Ambarawa,267,2
369,Monumen Palagan Ambarawa,289,5
369,Monumen Palagan Ambarawa,293,4
370,Benteng Pendem,62,1
370,Benteng Pendem,65,1
370,Benteng Pendem,72,1
370,Benteng Pendem,92,2
370,Benteng Pendem,93,2
370,Benteng Pendem,133,3
370,Benteng Pendem,137,5
370,Benteng Pendem,192,3
370,Benteng Pendem,194,5
370,Benteng Pendem,202,2
370,Benteng Pendem,212,5
370,Benteng Pendem,266,5
370,Benteng Pendem,276,2
370,Benteng Pendem,292,2
370,Benteng Pendem,292,1
370,Benteng Pendem,293,2
371,Wisata Eling Bening,2,3
371,Wisata Eling Bening,13,5
371,Wisata Eling Bening,14,4
371,Wisata Eling Bening,17,4
371,Wisata Eling Bening,17,3
371,Wisata Eling Bening,25,4
371,Wisata Eling Bening,37,2
371,Wisata Eling Bening,39,4
371,Wisata Eling Bening,40,3
371,Wisata Eling Bening,69,2
371,Wisata Eling Bening,97,3
371,Wisata Eling Bening,97,4
371,Wisata Eling Bening,99,2
371,Wisata Eling Bening,128,1
371,Wisata Eling Bening,129,2
371,Wisata Eling Bening,133,1
371,Wisata Eling Bening,137,5
371,Wisata Eling Bening,150,5
371,Wisata Eling Bening,163,1
371,Wisata Eling Bening,166,5
371,Wisata Eling Bening,212,3
371,Wisata Eling Bening,223,5
371,Wisata Eling Bening,230,1
371,Wisata Eling Bening,238,3
371,Wisata Eling Bening,241,3
371,Wisata Eling Bening,257,2
371,Wisata Eling Bening,270,4
372,Gua Maria Kerep Ambarawa,24,4
372,Gua Maria Kerep Ambarawa,35,4
372,Gua Maria Kerep Ambarawa,57,3
372,Gua Maria Kerep Ambarawa,58,4
372,Gua Maria Kerep Ambarawa,74,2
372,Gua Maria Kerep Ambarawa,80,2
372,Gua Maria Kerep Ambarawa,97,5
372,Gua Maria Kerep Ambarawa,143,4
372,Gua Maria Kerep Ambarawa,146,2
372,Gua Maria Kerep Ambarawa,152,2
372,Gua Maria Kerep Ambarawa,158,2
372,Gua Maria Kerep Ambarawa,164,3
372,Gua Maria Kerep Ambarawa,182,4
372,Gua Maria Kerep Ambarawa,183,3
372,Gua Maria Kerep Ambarawa,191,4
372,Gua Maria Kerep Ambarawa,192,3
372,Gua Maria Kerep Ambarawa,202,2
372,Gua Maria Kerep Ambarawa,220,2
372,Gua Maria Kerep Ambarawa,229,5
372,Gua Maria Kerep Ambarawa,234,2
372,Gua Maria Kerep Ambarawa,241,4
372,Gua Maria Kerep Ambarawa,241,3
372,Gua Maria Kerep Ambarawa,248,1
372,Gua Maria Kerep Ambarawa,290,1
373,Museum Kereta Ambarawa,1,3
373,Museum Kereta Ambarawa,21,5
373,Museum Kereta Ambarawa,30,2
373,Museum Kereta Ambarawa,30,3
373,Museum Kereta Ambarawa,42,3
373,Museum Kereta Ambarawa,57,1
373,Museum Kereta Ambarawa,58,2
373,Museum Kereta Ambarawa,75,3
373,Museum Kereta Ambarawa,79,4
373,Museum Kereta Ambarawa,87,3
373,Museum Kereta Ambarawa,87,3
373,Museum Kereta Ambarawa,94,3
373,Museum Kereta Ambarawa,98,5
373,Museum Kereta Ambarawa,113,3
373,Museum Kereta Ambarawa,134,4
373,Museum Kereta Ambarawa,148,2
373,Museum Kereta Ambarawa,152,5
373,Museum Kereta Ambarawa,159,4
373,Museum Kereta Ambarawa,165,4
373,Museum Kereta Ambarawa,179,5
373,Museum Kereta Ambarawa,231,3
373,Museum Kereta Ambarawa,239,2
373,Museum Kereta Ambarawa,245,1
373,Museum Kereta Ambarawa,251,1
373,Museum Kereta Ambarawa,268,1
373,Museum Kereta Ambarawa,268,5
373,Museum Kereta Ambarawa,295,1
373,Museum Kereta Ambarawa,299,1
374,Hutan Pinus Kayon,20,3
374,Hutan Pinus Kayon,27,4
374,Hutan Pinus Kayon,31,5
374,Hutan Pinus Kayon,32,4
374,Hutan Pinus Kayon,41,4
374,Hutan Pinus Kayon,58,2
374,Hutan Pinus Kayon,62,2
374,Hutan Pinus Kayon,83,2
374,Hutan Pinus Kayon,85,1
374,Hutan Pinus Kayon,98,4
374,Hutan Pinus Kayon,114,2
374,Hutan Pinus Kayon,135,5
374,Hutan Pinus Kayon,158,1
374,Hutan Pinus Kayon,172,2
374,Hutan Pinus Kayon,175,3
374,Hutan Pinus Kayon,191,5
374,Hutan Pinus Kayon,201,5
374,Hutan Pinus Kayon,204,3
374,Hutan Pinus Kayon,209,2
374,Hutan Pinus Kayon,233,4
374,Hutan Pinus Kayon,247,1
374,Hutan Pinus Kayon,250,4
374,Hutan Pinus Kayon,250,5
374,Hutan Pinus Kayon,257,1
374,Hutan Pinus Kayon,257,3
374,Hutan Pinus Kayon,277,5
374,Hutan Pinus Kayon,280,1
374,Hutan Pinus Kayon,290,5
375,Kota Lama Semarang,18,3
375,Kota Lama Semarang,20,5
375,Kota Lama Semarang,43,5
375,Kota Lama Semarang,50,2
375,Kota Lama Semarang,68,3
375,Kota Lama Semarang,89,3
375,Kota Lama Semarang,90,1
375,Kota Lama Semarang,117,2
375,Kota Lama Semarang,121,1
375,Kota Lama Semarang,124,2
375,Kota Lama Semarang,130,5
375,Kota Lama Semarang,142,4
375,Kota Lama Semarang,144,3
375,Kota Lama Semarang,176,3
375,Kota Lama Semarang,203,5
375,Kota Lama Semarang,217,1
375,Kota Lama Semarang,241,2
375,Kota Lama Semarang,242,5
375,Kota Lama Semarang,249,1
375,Kota Lama Semarang,265,3
375,Kota Lama Semarang,267,3
376,Semarang Chinatown,4,2
376,Semarang Chinatown,7,4
376,Semarang Chinatown,11,4
376,Semarang Chinatown,14,5
376,Semarang Chinatown,53,1
376,Semarang Chinatown,58,5
376,Semarang Chinatown,86,1
376,Semarang Chinatown,91,4
376,Semarang Chinatown,97,4
376,Semarang Chinatown,124,5
376,Semarang Chinatown,125,2
376,Semarang Chinatown,142,1
376,Semarang Chinatown,143,5
376,Semarang Chinatown,154,1
376,Semarang Chinatown,162,3
376,Semarang Chinatown,205,1
376,Semarang Chinatown,210,2
376,Semarang Chinatown,231,5
376,Semarang Chinatown,233,1
376,Semarang Chinatown,240,4
376,Semarang Chinatown,242,2
376,Semarang Chinatown,263,2
376,Semarang Chinatown,283,3
376,Semarang Chinatown,289,3
377,La Kana Chapel,4,3
377,La Kana Chapel,7,5
377,La Kana Chapel,25,4
377,La Kana Chapel,30,5
377,La Kana Chapel,42,2
377,La Kana Chapel,47,1
377,La Kana Chapel,54,4
377,La Kana Chapel,74,1
377,La Kana Chapel,79,1
377,La Kana Chapel,85,1
377,La Kana Chapel,99,5
377,La Kana Chapel,115,3
377,La Kana Chapel,120,4
377,La Kana Chapel,142,4
377,La Kana Chapel,146,3
377,La Kana Chapel,148,2
377,La Kana Chapel,165,5
377,La Kana Chapel,208,5
377,La Kana Chapel,216,4
377,La Kana Chapel,230,5
377,La Kana Chapel,236,3
377,La Kana Chapel,238,5
377,La Kana Chapel,244,3
377,La Kana Chapel,254,2
377,La Kana Chapel,260,1
377,La Kana Chapel,262,4
377,La Kana Chapel,262,1
377,La Kana Chapel,268,5
377,La Kana Chapel,285,4
377,La Kana Chapel,287,3
377,La Kana Chapel,289,5
378,Jembatan Biru Ambarawa,9,5
378,Jembatan Biru Ambarawa,11,2
378,Jembatan Biru Ambarawa,24,3
378,Jembatan Biru Ambarawa,31,4
378,Jembatan Biru Ambarawa,37,2
378,Jembatan Biru Ambarawa,54,5
378,Jembatan Biru Ambarawa,69,4
378,Jembatan Biru Ambarawa,69,2
378,Jembatan Biru Ambarawa,80,2
378,Jembatan Biru Ambarawa,81,5
378,Jembatan Biru Ambarawa,95,3
378,Jembatan Biru Ambarawa,97,4
378,Jembatan Biru Ambarawa,119,1
378,Jembatan Biru Ambarawa,127,2
378,Jembatan Biru Ambarawa,143,2
378,Jembatan Biru Ambarawa,173,1
378,Jembatan Biru Ambarawa,178,3
378,Jembatan Biru Ambarawa,189,3
378,Jembatan Biru Ambarawa,225,5
378,Jembatan Biru Ambarawa,230,2
378,Jembatan Biru Ambarawa,240,5
378,Jembatan Biru Ambarawa,266,1
378,Jembatan Biru Ambarawa,272,4
378,Jembatan Biru Ambarawa,273,4
378,Jembatan Biru Ambarawa,288,2
